	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d
305	2.73822	186.52576	-852.57623	1190.86230				0.07123	0.65315	-0.71551	1.38650	94.04301	-720.16040	882.64160				0.04941	0.48332	-0.72828	0.11015	26.76278	-75.61002	199.76405				0.00286	0.23518	-0.09752	0.46173	299.10474	-862.06140	1437.89197				0.13815	0.82244	-0.66347	0.27771	103.17779	-837.14343	994.22565				0.02224	0.48835	-0.82420
306	2.91124	192.56384	-857.18494	1208.21619				0.07392	0.66170	-0.71168	1.33413	97.12553	-733.04358	900.32135				0.04982	0.48995	-0.73390	0.16963	27.11796	-82.72700	203.51776				0.00444	0.23769	-0.10730	0.49592	307.43091	-851.45227	1448.59082				0.14565	0.83455	-0.65357	0.26347	107.36524	-852.39722	1016.12842				0.02223	0.49614	-0.82665
307	3.11787	198.89731	-861.11249	1225.57812				0.07700	0.67030	-0.70726	1.28108	100.32610	-745.84503	918.15704				0.05031	0.49658	-0.73901	0.21857	27.44829	-89.90839	207.37486				0.00578	0.24003	-0.11727	0.52647	315.79861	-840.49884	1459.24609				0.15281	0.84684	-0.64373	0.25266	111.76052	-867.21619	1038.06299				0.02225	0.50426	-0.82848
308	3.36150	205.54016	-864.24243	1242.89124				0.08052	0.67900	-0.70222	1.22812	103.66835	-758.53540	936.18842				0.05085	0.50328	-0.74357	0.25769	27.75031	-97.14652	211.32922				0.00690	0.24220	-0.12741	0.55014	324.21487	-829.34412	1469.92847				0.15950	0.85932	-0.63405	0.24582	116.37357	-881.47925	1059.94226				0.02234	0.51273	-0.82965
309	3.64483	212.50047	-866.46667	1260.10010				0.08451	0.68787	-0.69658	1.17636	107.17564	-771.07050	954.44196				0.05143	0.51014	-0.74752	0.28780	28.02051	-104.43388	215.37410				0.00780	0.24420	-0.13770	0.56372	332.68985	-818.11633	1480.69995				0.16558	0.87199	-0.62457	0.24336	121.21364	-895.07056	1081.68457				0.02253	0.52155	-0.83012
310	3.96987	219.78249	-867.68408	1277.15564				0.08899	0.69695	-0.69036	1.12753	110.86655	-783.39606	972.92310				0.05203	0.51722	-0.75085	0.30958	28.25684	-111.75983	219.50768				0.00851	0.24600	-0.14812	0.56449	341.23416	-806.93762	1491.61584				0.17092	0.88485	-0.61534	0.24562	126.28750	-907.88885	1103.21716				0.02285	0.53074	-0.82990
311	4.33775	227.38684	-867.79779	1294.01257				0.09396	0.70632	-0.68357	1.08410	114.75284	-795.45813	991.62177				0.05266	0.52454	-0.75351	0.32364	28.45958	-119.11884	223.74019				0.00902	0.24763	-0.15865	0.55056	349.85736	-795.92188	1502.72705				0.17541	0.89789	-0.60642	0.25283	131.59940	-919.84851	1124.47827				0.02333	0.54030	-0.82899
312	4.74826	235.30904	-866.71808	1310.62524				0.09945	0.71603	-0.67623	1.04897	118.83779	-807.20325	1010.50793				0.05337	0.53212	-0.75550	0.33074	28.63034	-126.52247	228.09381				0.00936	0.24911	-0.16930	0.52117	358.57095	-785.15698	1514.08044				0.17900	0.91110	-0.59784	0.26520	137.15147	-930.87347	1145.41309				0.02399	0.55022	-0.82738
313	5.19963	243.53905	-864.36798	1326.94739				0.10544	0.72611	-0.66835	1.02485	123.11649	-818.57031	1029.52490				0.05419	0.53993	-0.75683	0.33182	28.77103	-133.99580	232.59619				0.00953	0.25043	-0.18008	0.47677	367.39093	-774.69482	1525.72241				0.18164	0.92450	-0.58959	0.28288	142.94212	-940.89679	1165.96851				0.02486	0.56049	-0.82510
314	5.68847	252.06134	-860.68622	1342.93445				0.11192	0.73660	-0.65996	1.01370	127.58018	-829.48462	1048.59351				0.05513	0.54793	-0.75749	0.32786	28.88397	-141.55563	237.26860				0.00956	0.25162	-0.19100	0.41896	376.33490	-764.55536	1537.69385				0.18331	0.93807	-0.58165	0.30611	148.96263	-949.86200	1186.08667				0.02597	0.57106	-0.82215
315	6.20969	260.85574	-855.63647	1358.55188				0.11888	0.74751	-0.65108	1.01675	132.21840	-839.86310	1067.62305				0.05616	0.55611	-0.75748	0.31985	28.97253	-149.19847	242.12132				0.00947	0.25267	-0.20203	0.35034	385.41852	-754.73322	1550.02502				0.18402	0.95183	-0.57401	0.33537	155.19598	-957.72278	1205.70129				0.02739	0.58188	-0.81855
316	6.75652	269.89722	-849.21515	1373.77991				0.12628	0.75883	-0.64174	1.03462	137.01637	-849.62097	1086.50879				0.05727	0.56443	-0.75682	0.30875	29.04196	-156.91013	247.16145				0.00927	0.25360	-0.21313	0.27436	394.65314	-745.19617	1562.73303				0.18381	0.96577	-0.56660	0.37135	161.61832	-964.44415	1224.74219				0.02917	0.59285	-0.81432
317	7.32047	279.15533	-841.44946	1388.60986				0.13408	0.77056	-0.63198	1.06742	141.95538	-858.67828	1105.13733				0.05842	0.57285	-0.75553	0.29549	29.09921	-164.67630	252.39873				0.00899	0.25446	-0.22426	0.19498	404.04453	-735.89050	1575.82068				0.18273	0.97986	-0.55936	0.41479	168.20236	-970.00208	1243.14453				0.03139	0.60390	-0.80945
318	7.89135	288.59479	-832.39459	1403.03992				0.14224	0.78268	-0.62184	1.11485	147.01881	-866.97455	1123.41699				0.05960	0.58134	-0.75364	0.28112	29.15223	-172.48476	257.84308				0.00865	0.25526	-0.23537	0.11657	413.59137	-726.75348	1589.27917				0.18089	0.99409	-0.55224	0.46643	174.92126	-974.38544	1260.86023				0.03411	0.61495	-0.80399
319	8.45761	298.17816	-822.13135	1417.08301				0.15068	0.79514	-0.61138	1.17635	152.19624	-874.47937	1141.29736				0.06084	0.58989	-0.75123	0.26679	29.20946	-180.32600	263.50403				0.00829	0.25604	-0.24643	0.04355	423.28537	-717.72046	1603.08850				0.17835	1.00842	-0.54517	0.52694	181.75148	-977.59534	1277.86707				0.03739	0.62595	-0.79793
320	9.00727	307.86884	-810.75873	1430.76538				0.15930	0.80794	-0.60064	1.25085	157.48035	-881.17352	1158.74292				0.06215	0.59851	-0.74836	0.25358	29.28005	-188.19026	269.38983				0.00794	0.25686	-0.25740	-0.01981	433.11072	-708.73004	1617.21448				0.17523	1.02280	-0.53809	0.59689	188.67276	-979.63470	1294.16028				0.04125	0.63687	-0.79131
321	9.52889	317.62955	-798.38885	1444.12134				0.16803	0.82105	-0.58967	1.33664	162.86330	-887.02222	1175.70117				0.06355	0.60721	-0.74507	0.24245	29.37342	-196.06180	275.50278				0.00763	0.25775	-0.26824	-0.06974	443.04404	-699.73444	1631.61072				0.17163	1.03719	-0.53097	0.67678	195.66527	-980.50116	1309.73975				0.04570	0.64770	-0.78413
322	10.01208	327.41840	-785.14954	1457.17957				0.17678	0.83442	-0.57853	1.43159	168.33752	-891.96539	1192.09778				0.06506	0.61598	-0.74139	0.23412	29.49831	-203.92090	281.83630				0.00739	0.25877	-0.27892	-0.10317	453.05722	-690.70819	1646.22388				0.16763	1.05152	-0.52379	0.76743	202.70679	-980.19519	1324.60815				0.05074	0.65842	-0.77639
323	10.44793	337.18774	-771.18701	1469.95935				0.18543	0.84803	-0.56727	1.53346	173.89656	-895.92804	1207.84949				0.06669	0.62482	-0.73730	0.22909	29.66213	-211.75395	288.38150				0.00723	0.25993	-0.28940	-0.11791	463.12219	-681.64960	1661.00403				0.16333	1.06573	-0.51654	0.87035	209.77400	-978.72784	1338.77942				0.05637	0.66902	-0.76811
324	10.82948	346.88748	-756.66235	1482.47681				0.19389	0.86182	-0.55598	1.63995	179.53363	-898.84143	1222.87769				0.06848	0.63372	-0.73280	0.22764	29.87119	-219.56505	295.13803				0.00716	0.26128	-0.29969	-0.11264	473.21335	-672.57678	1675.90808				0.15878	1.07979	-0.50925	0.98804	216.84875	-976.13062	1352.29822				0.06261	0.67949	-0.75933
325	11.15214	356.46811	-741.73975	1494.74438				0.20207	0.87576	-0.54473	1.74891	185.24144	-900.65973	1237.12109				0.07043	0.64266	-0.72788	0.22963	30.13071	-227.38353	302.12204				0.00718	0.26282	-0.30982	-0.08701	483.30661	-663.52454	1690.89636				0.15404	1.09366	-0.50196	1.12388	223.92238	-972.46515	1365.25903				0.06947	0.68987	-0.75009
326	11.41374	365.88110	-726.58386	1506.76697				0.20987	0.88981	-0.53361	1.85857	191.01370	-901.36035	1250.54077				0.07258	0.65163	-0.72256	0.23423	30.44464	-235.25075	309.35645				0.00726	0.26458	-0.31985	-0.04173	493.37671	-654.54150	1705.92358				0.14916	1.10729	-0.49470	1.28186	230.99403	-967.81616	1377.78625				0.07694	0.70019	-0.74047
327	11.61427	375.07980	-711.35645	1518.53833				0.21721	0.90394	-0.52269	1.96751	196.84793	-900.93048	1263.11865				0.07497	0.66062	-0.71682	0.23994	30.81589	-243.19455	316.85284				0.00735	0.26656	-0.32984	0.02140	503.39719	-645.68628	1720.93860				0.14419	1.12066	-0.48755	1.46634	238.06894	-962.27148	1390.01123				0.08498	0.71053	-0.73054
328	11.75553	384.02231	-696.20795	1530.04041				0.22402	0.91811	-0.51206	2.07470	202.74605	-899.36066	1274.85461				0.07760	0.66963	-0.71068	0.24509	31.24680	-251.22356	324.60889				0.00740	0.26876	-0.33979	0.09952	513.34247	-637.02216	1735.88818				0.13917	1.13375	-0.48056	1.68191	245.15767	-955.91522	1402.05994				0.09355	0.72093	-0.72040
329	11.84095	392.67441	-681.27148	1541.24475				0.23023	0.93231	-0.50179	2.17955	208.71205	-896.64630	1285.76147				0.08050	0.67868	-0.70412	0.24803	31.73869	-259.33957	332.61649				0.00738	0.27120	-0.34973	0.18866	523.19043	-628.61847	1750.72546				0.13411	1.14653	-0.47379	1.93303	252.27110	-948.81897	1414.03149				0.10256	0.73144	-0.71009
330	11.87529	401.01062	-666.65887	1552.11511				0.23578	0.94651	-0.49194	2.28207	214.75015	-892.79169	1295.86389				0.08369	0.68778	-0.69715	0.24718	32.29033	-267.54224	340.85947				0.00723	0.27385	-0.35967	0.28398	532.92462	-620.54303	1765.41248				0.12904	1.15900	-0.46732	2.22305	259.41678	-941.02875	1425.97485				0.11194	0.74208	-0.69968
331	11.86405	409.01678	-652.45343	1562.61499				0.24064	0.96069	-0.48255	2.38292	220.86781	-887.81586	1305.21106				0.08720	0.69695	-0.68977	0.24102	32.89727	-275.82678	349.31006				0.00692	0.27670	-0.36961	0.37993	542.53558	-612.84216	1779.91479				0.12393	1.17117	-0.46118	2.55335	266.60086	-932.56372	1437.89343				0.12156	0.75288	-0.68919
332	11.81313	416.69226	-638.69934	1572.71716				0.24479	0.97485	-0.47364	2.48325	227.07883	-881.75214	1313.88550				0.09106	0.70622	-0.68199	0.22831	33.55335	-284.18533	357.93600				0.00644	0.27969	-0.37956	0.47069	552.01855	-605.52917	1794.19080				0.11878	1.18305	-0.45540	2.92263	273.82986	-923.42981	1449.76025				0.13128	0.76386	-0.67866
333	11.72858	424.04977	-625.39819	1582.41174				0.24821	0.98899	-0.46519	2.58469	233.40128	-874.63434	1321.98560				0.09530	0.71566	-0.67383	0.20833	34.25256	-292.61234	366.71176				0.00577	0.28281	-0.38952	0.55061	561.37103	-598.59338	1808.18896				0.11355	1.19467	-0.44998	3.32645	281.10938	-913.62799	1461.52612				0.14095	0.77501	-0.66810
334	11.61604	431.11041	-612.52032	1591.69983				0.25093	1.00313	-0.45716	2.68914	239.85272	-866.49402	1329.60986				0.09994	0.72531	-0.66529	0.18086	34.98967	-301.10626	375.62155				0.00492	0.28602	-0.39949	0.61470	570.59357	-592.01746	1821.85754				0.10823	1.20603	-0.44491	3.75711	288.44052	-903.15460	1473.11328				0.15043	0.78634	-0.65752
335	11.48020	437.89926	-600.02338	1600.58740				0.25296	1.01728	-0.44949	2.79840	246.44905	-857.38129	1336.86609				0.10500	0.73522	-0.65641	0.14599	35.75990	-309.66714	384.65558				0.00391	0.28932	-0.40950	0.65903	579.69342	-585.78833	1835.16052				0.10278	1.21716	-0.44020	4.20384	295.81516	-892.00598	1484.41248				0.15959	0.79783	-0.64694
336	11.32459	444.44293	-587.86432	1609.08447				0.25432	1.03141	-0.44212	2.91384	253.20563	-847.37451	1343.87842				0.11047	0.74545	-0.64723	0.10430	36.55836	-318.29263	393.80350				0.00275	0.29269	-0.41954	0.68099	588.68536	-579.88940	1848.07812				0.09720	1.22809	-0.43584	4.65326	303.21460	-880.19550	1495.29248				0.16830	0.80944	-0.63638
337	11.15192	450.76944	-575.99969	1617.20593				0.25504	1.04551	-0.43501	3.03633	260.13776	-836.55664	1350.77124				0.11630	0.75605	-0.63780	0.05703	37.37959	-326.97598	403.05066				0.00148	0.29612	-0.42960	0.67947	597.59161	-574.27533	1860.59888				0.09149	1.23885	-0.43180	5.09002	310.61356	-867.76581	1505.62000				0.17644	0.82111	-0.62587
338	10.96425	456.90842	-564.38733	1624.97900				0.25515	1.05955	-0.42808	3.16651	267.25903	-824.99493	1357.65295				0.12248	0.76705	-0.62815	0.00599	38.21806	-335.70712	412.37930				0.00015	0.29959	-0.43968	0.65484	606.44025	-568.86224	1872.71680				0.08565	1.24949	-0.42802	5.49831	317.98453	-854.77881	1515.27551				0.18389	0.83281	-0.61544
339	10.76331	462.89230	-552.98956	1632.44714				0.25469	1.07348	-0.42129	3.30457	274.57895	-812.75671	1364.62061				0.12895	0.77852	-0.61832	-0.04650	39.06945	-344.47598	421.77515				-0.00119	0.30309	-0.44976	0.60889	615.26147	-563.54016	1884.42993				0.07970	1.26006	-0.42442	5.86305	325.29980	-841.30084	1524.15210				0.19058	0.84449	-0.60513
340	10.55078	468.75711	-541.77460	1639.67078				0.25373	1.08727	-0.41457	3.44990	282.10110	-799.92615	1371.76514				0.13566	0.79046	-0.60835	-0.09753	39.93100	-353.27328	431.22830				-0.00247	0.30662	-0.45981	0.54477	624.08630	-558.18378	1895.74683				0.07366	1.27061	-0.42092	6.17075	332.53427	-827.39197	1532.16064				0.19642	0.85613	-0.59498
341	10.32876	474.54315	-530.71954	1646.72803				0.25232	1.10088	-0.40787	3.60105	289.82175	-786.60303	1379.16431				0.14254	0.80288	-0.59829	-0.14362	40.80088	-362.09210	440.73108				-0.00362	0.31017	-0.46984	0.46672	632.95007	-552.65741	1906.69958				0.06761	1.28122	-0.41740	6.41025	339.66876	-813.10132	1539.23853				0.20133	0.86773	-0.58500
342	10.10007	480.29401	-519.81775	1653.71191				0.25051	1.11426	-0.40117	3.75561	297.73047	-772.89996	1386.88269				0.14952	0.81579	-0.58819	-0.18127	41.67850	-370.93726	450.28668				-0.00455	0.31375	-0.47983	0.37963	641.89362	-546.82709	1917.35144				0.06158	1.29194	-0.41376	6.57364	346.68729	-798.47321	1545.35156				0.20528	0.87930	-0.57518
343	9.86867	486.05493	-509.08279	1660.72510				0.24835	1.12739	-0.39445	3.91036	305.81253	-758.94720	1394.98083				0.15650	0.82916	-0.57814	-0.20770	42.56525	-379.83084	459.91656				-0.00521	0.31735	-0.48980	0.28860	650.95782	-540.57458	1927.78845				0.05565	1.30287	-0.40990	6.65660	353.57132	-783.55780	1550.48230				0.20822	0.89085	-0.56555
344	9.63990	491.87241	-498.54404	1667.87683				0.24592	1.14023	-0.38770	4.06132	314.05130	-744.88971	1403.51929				0.16339	0.84297	-0.56819	-0.22126	43.46461	-388.80444	469.65463				-0.00557	0.32100	-0.49978	0.19858	660.17737	-533.80157	1938.10144				0.04986	1.31407	-0.40573	6.65858	360.30008	-768.41101	1554.63342				0.21014	0.90237	-0.55609
345	9.42063	497.79507	-488.24033	1675.28381				0.24327	1.15276	-0.38095	4.20418	322.42953	-730.87207	1412.55530				0.17009	0.85721	-0.55842	-0.22137	44.38210	-397.89014	479.53943				-0.00559	0.32470	-0.50980	0.11406	669.57672	-526.43335	1948.38123				0.04428	1.32560	-0.40118	6.58251	366.85632	-753.08710	1557.83960				0.21106	0.91388	-0.54681
346	9.21898	503.87329	-478.21756	1683.06592				0.24046	1.16499	-0.37421	4.33474	330.92969	-717.02753	1422.13806				0.17649	0.87186	-0.54890	-0.20802	45.32486	-407.11249	489.60632				-0.00528	0.32848	-0.51987	0.03871	679.16174	-518.44495	1958.69946				0.03898	1.33748	-0.39620	6.43420	373.22842	-737.64331	1560.17346				0.21101	0.92540	-0.53771
347	9.04393	510.15796	-468.52609	1691.34204				0.23753	1.17692	-0.36754	4.44937	339.53265	-703.47302	1432.30371				0.18249	0.88689	-0.53967	-0.18145	46.30083	-416.48181	499.87918				-0.00465	0.33236	-0.52999	-0.02485	688.91412	-509.88724	1969.10339				0.03402	1.34967	-0.39082	6.22169	379.40826	-722.14630	1561.73853				0.21002	0.93694	-0.52879
348	8.90443	516.69910	-459.21378	1700.22681				0.23455	1.18861	-0.36096	4.54546	348.21603	-690.30554	1443.06897				0.18803	0.90228	-0.53079	-0.14226	47.31883	-426.00153	510.37723				-0.00368	0.33637	-0.54013	-0.07533	698.80902	-500.86005	1979.64807				0.02949	1.36215	-0.38507	5.95446	385.39163	-706.67163	1562.66357				0.20816	0.94852	-0.52006
349	8.80850	523.54449	-450.31934	1709.82898				0.23155	1.20008	-0.35452	4.62161	356.95331	-677.59973	1454.42773				0.19306	0.91798	-0.52226	-0.09137	48.38957	-435.68265	521.13098				-0.00239	0.34052	-0.55030	-0.11297	708.83380	-491.45779	1990.42578				0.02548	1.37489	-0.37901	5.64283	391.18167	-691.29675	1563.10181				0.20550	0.96017	-0.51151
350	8.76259	530.73657	-441.87103	1720.24548				0.22859	1.21141	-0.34826	4.67758	365.71622	-665.40277	1466.35095				0.19755	0.93394	-0.51411	-0.03003	49.52522	-445.54047	532.17828				-0.00079	0.34486	-0.56046	-0.13937	718.98444	-481.75208	2001.54224				0.02204	1.38790	-0.37268	5.29732	396.78955	-676.10223	1563.22595				0.20213	0.97189	-0.50316
351	8.77114	538.30829	-433.88776	1731.55151				0.22568	1.22267	-0.34220	4.71403	374.47772	-653.72986	1478.79175				0.20149	0.95009	-0.50632	0.04012	50.73782	-455.58594	543.55298				0.00108	0.34941	-0.57061	-0.15729	729.25031	-471.81015	2013.07568				0.01925	1.40114	-0.36608	4.92803	402.23318	-661.17395	1563.21509				0.19818	0.98370	-0.49501
352	8.83642	546.27850	-426.37662	1743.78918				0.22288	1.23391	-0.33638	4.73224	383.21301	-642.56519	1491.68689				0.20488	0.96636	-0.49886	0.11704	52.03819	-465.82672	555.28235				0.00318	0.35419	-0.58071	-0.17022	739.61169	-461.70200	2025.06824				0.01714	1.41455	-0.35927	4.54414	407.53741	-646.60016	1563.24670				0.19374	0.99557	-0.48708
353	8.95838	554.65094	-419.32706	1756.96033				0.22019	1.24519	-0.33080	4.73385	391.89874	-631.86896	1504.95703				0.20773	0.98269	-0.49168	0.19850	53.43584	-476.27850	567.39758				0.00548	0.35921	-0.59074	-0.18190	750.04932	-451.48175	2037.53760				0.01574	1.42807	-0.35226	4.15377	412.73602	-632.46765	1563.49622				0.18894	1.00750	-0.47939
354	9.13450	563.41351	-412.70786	1771.02307				0.21766	1.25654	-0.32547	4.72066	400.51230	-621.58838	1518.50793				0.21007	0.99898	-0.48473	0.28238	54.93917	-486.97217	579.94031				0.00792	0.36448	-0.60071	-0.19579	760.55164	-441.17188	2050.48950				0.01505	1.44161	-0.34505	3.76406	417.87280	-618.85657	1564.13354				0.18388	1.01946	-0.47193
355	9.35952	572.54291	-406.46548	1785.90088				0.21529	1.26800	-0.32037	4.69453	409.03152	-611.67084	1532.23279				0.21191	1.01513	-0.47796	0.36691	56.55519	-497.94574	592.95563				0.01044	0.36998	-0.61061	-0.21452	771.12054	-430.76447	2063.92944				0.01506	1.45511	-0.33762	3.38127	423.00018	-605.83734	1565.31799				0.17867	1.03142	-0.46474
356	9.62535	582.00983	-400.52444	1801.49304				0.21309	1.27958	-0.31546	4.65734	417.43588	-602.07410	1546.01965				0.21327	1.03104	-0.47131	0.45089	58.28919	-509.22885	606.47803				0.01303	0.37571	-0.62045	-0.23967	781.77673	-420.25061	2077.87817				0.01572	1.46853	-0.32998	3.01093	428.17728	-593.46960	1567.19519				0.17340	1.04336	-0.45782
357	9.92137	591.78021	-394.79544	1817.67761				0.21106	1.29133	-0.31070	4.61116	425.70990	-592.76752	1559.76013				0.21417	1.04660	-0.46478	0.53380	60.14543	-520.85101	620.54138				0.01564	0.38167	-0.63022	-0.27161	792.56146	-409.64566	2092.38281				0.01701	1.48183	-0.32212	2.65787	433.46936	-581.80121	1569.89417				0.16817	1.05526	-0.45118
358	10.23549	601.80994	-389.19247	1834.29822				0.20919	1.30324	-0.30605	4.55817	433.84558	-583.72876	1573.35486				0.21462	1.06172	-0.45834	0.61568	62.12780	-532.86755	635.20428				0.01828	0.38785	-0.63997	-0.30938	803.53156	-398.96960	2107.49805				0.01884	1.49502	-0.31407	2.32624	438.94620	-570.86652	1573.52905				0.16304	1.06708	-0.44482
359	10.55498	612.04132	-383.64005	1851.15698				0.20752	1.31529	-0.30148	4.50069	441.84247	-574.94165	1586.71509				0.21462	1.07630	-0.45197	0.69686	64.23830	-545.35303	650.54041				0.02094	0.39425	-0.64975	-0.35056	814.75122	-388.21716	2123.26953				0.02113	1.50811	-0.30583	2.01931	444.67941	-560.68512	1578.20129				0.15808	1.07881	-0.43875
360	10.86675	622.40955	-378.06610	1868.02930				0.20603	1.32744	-0.29694	4.44126	449.70633	-566.39661	1599.76477				0.21418	1.09028	-0.44568	0.77750	66.47488	-558.35101	666.58826				0.02358	0.40086	-0.65962	-0.39162	826.28333	-377.36163	2139.72217				0.02376	1.52112	-0.29739	1.73961	450.73914	-551.26141	1583.99768				0.15332	1.09047	-0.43297
361	11.15746	632.85004	-372.40067	1884.68311				0.20474	1.33965	-0.29242	4.38248	457.44836	-558.09070	1612.44360				0.21330	1.10360	-0.43946	0.85704	68.83073	-571.84564	683.32434				0.02618	0.40765	-0.66953	-0.42853	838.17590	-366.37723	2156.84351				0.02662	1.53407	-0.28877	1.48911	457.19269	-542.58331	1590.98682				0.14879	1.10204	-0.42746
362	11.41401	643.29932	-366.58292	1900.88855				0.20362	1.35186	-0.28787	4.32697	465.08261	-550.02765	1624.71045				0.21197	1.11621	-0.43332	0.93423	71.29487	-585.78534	700.68414				0.02866	0.41459	-0.67943	-0.45730	850.44788	-355.25354	2174.56104				0.02961	1.54693	-0.27996	1.26922	464.10138	-534.62567	1599.21912				0.14451	1.11357	-0.42223
363	11.62441	653.69806	-360.55331	1916.42920				0.20265	1.36404	-0.28326	4.27728	472.62494	-542.21716	1636.54468				0.21021	1.12809	-0.42728	1.00788	73.85257	-600.10651	718.58435				0.03096	0.42162	-0.68925	-0.47428	863.08600	-343.98239	2192.74146				0.03261	1.55969	-0.27098	1.08074	471.51749	-527.35443	1608.72192				0.14048	1.12506	-0.41725
364	11.77835	663.99854	-354.24869	1931.12708				0.20183	1.37615	-0.27857	4.23550	480.09119	-534.67181	1647.94189				0.20803	1.13926	-0.42136	1.07743	76.48611	-614.73016	736.92181				0.03302	0.42870	-0.69894	-0.47644	876.05811	-332.54626	2211.22974				0.03554	1.57233	-0.26185	0.92377	479.48059	-520.73254	1619.50232				0.13670	1.13654	-0.41252
